RowId,Source,SourceKey,ItemName,Price,Barcode,OldCategory,Category,BaseProductPosName,Status,Edited,DeletedReason,MergeTargetRowId,MergeTransferredBarcodes,MergeTargetBarcodeBefore,MergeTargetBarcodeAfter,MergeActionTimestamp,ReviewReason
row-769,odin,debug-source-00769,Chorizo and Poblano Chowder with Ch,2.99,DBG00000700,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-770,odin,debug-source-00770,House-Made Pesto Cream Sauce,5.05,DBG00000345,Entrees,Plated Entree,HsMadePstCrmSc,pos_ready,false,,,,,,,
row-771,odin,debug-source-00771,Sesame-Ginger Coleslaw,2.70,DBG00000701,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-772,odin,debug-source-00772,Bang Bang Shrimp,6.05,DBG00000702,Entrees,,,deleted,false,operator deleted,,,,,,
row-773,odin,debug-source-00773,"Corn, Shrimp, and Potato Soup",2.99,DBG00000703,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-774,odin,debug-source-00774,Cheddar-Topped Shepherd's Pie,5.05,DBG00000323,Entrees,Plated Entree,ChddrTppdShphrd,pos_ready,false,,,,,,,
row-775,odin,debug-source-00775,Spicy Garlic Lo Mein,2.70,DBG00000704,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-776,odin,debug-source-00776,Chicken Pot Pie Soup,2.99,DBG00000705,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-777,odin,debug-source-00777,Quick Pickled Cucumber Salad,4.00,DBG00000441,Salads and Sides,Transit Entree,QckPckldCcmbrSl,pos_ready,false,,,,,,,
row-778,odin,debug-source-00778,Green Chile and Chipotle Chicken En,5.05,DBG00000341,Entrees,Plated Entree,GrnChlChpChkEn,pos_ready,false,,,,,,,
row-779,odin,debug-source-00779,Hoisin- and Sesame-Fried Tofu,5.05,DBG00000706,Entrees,,,deleted,false,operator deleted,,,,,,
row-780,odin,debug-source-00780,Southwestern Red Beans and Rice,2.70,DBG00000403,Salads and Sides,Plated Sides,SthwstRedBnsRic,pos_ready,false,,,,,,,
row-781,odin,debug-source-00781,Vegetable Rice Soup,2.99,DBG00000707,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-782,odin,debug-source-00782,Taco Meat,5.05,DBG00000708,Entrees,,,deleted,false,operator deleted,,,,,,
row-783,odin,debug-source-00783,Jamaican Jerk Pork Loin,5.05,DBG00000709,Entrees,,,deleted,false,operator deleted,,,,,,
row-784,odin,debug-source-00784,Roasted Cherry Tomatoes,2.70,DBG00000400,Salads and Sides,Plated Sides,Ro Chr Tomatoes,pos_ready,false,,,,,,,
row-785,odin,debug-source-00785,Vegetable Egg Drop Soup,2.99,DBG00000416,Soups and Ladles,Soups,VegEggDropSoup,pos_ready,false,,,,,,,
row-786,odin,debug-source-00786,Discontinued - Berries and Yogurt Granola Parfait,3.50,DBG00000710,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-787,odin,debug-source-00787,Southern-Style Fried Pork Chops,5.05,DBG00000711,Entrees,,,deleted,false,operator deleted,,,,,,
row-788,odin,debug-source-00788,Frosted Sugar Cookies with Seasonal,2.50,DBG00000712,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-789,odin,debug-source-00789,French Onion Soup,2.99,DBG00000413,Soups and Ladles,Soups,FrenchOnionSoup,pos_ready,false,,,,,,,
row-790,odin,debug-source-00790,Baked Apple Cobbler,3.50,DBG00000713,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-791,odin,debug-source-00791,Mushroom Polenta Ragout,5.05,DBG00000714,Entrees,,,deleted,false,operator deleted,,,,,,
row-792,odin,debug-source-00792,Pumpkin Cheesecake,3.75,DBG00000715,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-793,odin,debug-source-00793,Italian Wedding Soup,2.99,DBG00000716,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-794,odin,debug-source-00794,Tropical Melon Green Smoothie,4.00,DBG00000229,Beverages,House-made Beverages,TrpclMlnGrnSmth,pos_ready,false,,,,,,,
row-795,odin,debug-source-00795,Mac & Cheese Side,2.70,DBG00000395,Salads and Sides,Plated Sides,Mac Chz Side,pos_ready,false,,,,,,,
row-796,odin,debug-source-00796,Broccoli-Cheddar Soup,2.99,DBG00000717,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-797,odin,debug-source-00797,Mediterranean Chicken Soup,2.99,DBG00000718,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-798,odin,debug-source-00798,Sugar Cookies,2.10,DBG00000466,Desserts/Snacks,Trayed Desserts,Sugar Cookies,pos_ready,false,,,,,,,
row-799,odin,debug-source-00799,Barbecue-Braised Beef Brisket,5.05,DBG00000719,Entrees,,,deleted,false,operator deleted,,,,,,
row-800,odin,debug-source-00800,Cornbread Dressing,2.70,DBG00000720,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-801,odin,debug-source-00801,Vitality® Strawberry Kiwi Water,4.00,DBG00000721,Beverages,,,deleted,false,operator deleted,,,,,,
row-802,odin,debug-source-00802,Grilled Chicken Quinoa Salad,7.00,DBG00000722,Transit,,,deleted,false,operator deleted,,,,,,
row-803,odin,debug-source-00803,Beef and Cheese Quesadillas,4.75,DBG00000312,Entrees,Plated Entree,BC Quedillas,pos_ready,false,,,,,,,
row-804,odin,debug-source-00804,Shrimp Gumbo,3.99,DBG00000723,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-805,odin,debug-source-00805,Chocolate-Dipped Sugar Cookie,2.50,DBG00000724,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-806,odin,debug-source-00806,Pasta Alfredo,5.05,DBG00000725,Entrees,,,deleted,false,operator deleted,,,,,,
row-807,odin,debug-source-00807,Bang Bang Shrimp Wrap,4.25,DBG00000418,Sandwiches,Transit Entree,BangBangShrmpWr,pos_ready,false,,,,,,,
row-808,odin,debug-source-00808,Creamy Marinara,5.05,DBG00000334,Entrees,Plated Entree,Crm Marinara,pos_ready,false,,,,,,,
row-809,odin,debug-source-00809,Bang Bang Chicken,5.05,DBG00000301,Entrees,Plated Entree,Bang Bang Chick,pos_ready,false,,,,,,,
row-810,odin,debug-source-00810,Crab Rangoon Grilled Cheese,5.75,DBG00000726,Entrees,,,deleted,false,operator deleted,,,,,,
row-811,odin,debug-source-00811,Caesar Salad,4.50,DBG00000420,Transit,Transit Entree,Caesar Salad,pos_ready,false,,,,,,,
row-812,odin,debug-source-00812,Ravioli Pasta Bar,6.10,DBG00000727,Entrees,,,deleted,false,operator deleted,,,,,,
row-813,odin,debug-source-00813,SJA Salad Bar,6.25,DBG00000728,Entrees,,,deleted,false,operator deleted,,,,,,
row-814,odin,debug-source-00814,Portuguese-Style Rice,2.70,DBG00000729,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-815,odin,debug-source-00815,Roasted Portuguese-Style Vegetables,2.70,DBG00000730,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-816,odin,debug-source-00816,Cajun Shrimp Alfredo Sauce,5.05,DBG00000321,Entrees,Plated Entree,CjnShrmpAlfrdSc,pos_ready,false,,,,,,,
row-817,odin,debug-source-00817,Sauteed Napa Cabbage and Mushrooms,2.70,DBG00000731,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-818,odin,debug-source-00818,Chic Teri Salad,7.00,DBG00000424,Transit,Transit Entree,Chic Teri Salad,pos_ready,false,,,,,,,
row-819,odin,debug-source-00819,FS Chicken and White Beans,7.00,DBG00000732,Entrees,,,deleted,false,operator deleted,,,,,,
row-820,odin,debug-source-00820,"Spinach, Artichoke and Bacon Soup",2.99,DBG00000733,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-821,odin,debug-source-00821,Big Game Wings Bar,6.50,DBG00000734,Entrees,,,deleted,false,operator deleted,,,,,,
row-822,odin,debug-source-00822,Chicken Tenders and Tots,6.50,DBG00000735,Entrees,,,deleted,false,operator deleted,,,,,,
row-823,odin,debug-source-00823,Free Style Protein Pack,5.75,DBG00000736,Transit,,,deleted,false,operator deleted,,,,,,
row-824,odin,debug-source-00824,FS Cajun Chicken and Potatoes,7.00,DBG00000737,Entrees,,,deleted,false,operator deleted,,,,,,
row-825,odin,debug-source-00825,FS Chicken Sandwich,7.00,DBG00000738,Entrees,,,deleted,false,operator deleted,,,,,,
row-826,odin,debug-source-00826,FS Chicken Spinach Mandarin Salad,7.00,DBG00000739,Transit,,,deleted,false,operator deleted,,,,,,
row-827,odin,debug-source-00827,FS Cuban Pork Combo,7.00,DBG00000740,Entrees,,,deleted,false,operator deleted,,,,,,
row-828,odin,debug-source-00828,FS Hamburger,7.00,DBG00000741,Entrees,,,deleted,false,operator deleted,,,,,,
row-829,odin,debug-source-00829,FS Honey Ginger Chicken Combo,7.00,DBG00000742,Entrees,,,deleted,false,operator deleted,,,,,,
row-830,odin,debug-source-00830,FS Mexican Roast Chicken,7.00,DBG00000743,Entrees,,,deleted,false,operator deleted,,,,,,
row-831,odin,debug-source-00831,FS Vegetarian Red Beans,7.00,DBG00000744,Entrees,,,deleted,false,operator deleted,,,,,,
row-832,odin,debug-source-00832,Hot Ramen Bar,6.50,DBG00000745,Entrees,,,deleted,false,operator deleted,,,,,,
row-833,odin,debug-source-00833,Loaded Mac and Cheese Bar,6.50,DBG00000348,Entrees,Plated Entree,L Mac Chz Bar,pos_ready,false,,,,,,,
row-834,odin,debug-source-00834,SJA Mashed Potato Bar,6.05,DBG00000746,Entrees,,,deleted,false,operator deleted,,,,,,
row-835,odin,debug-source-00835,Large Red Beans Combo,6.10,DBG00000747,Entrees,,,deleted,false,operator deleted,,,,,,
row-836,odin,debug-source-00836,Small Red Beans Combo,5.60,DBG00000748,Entrees,,,deleted,false,operator deleted,,,,,,
row-837,odin,debug-source-00837,Bacon Chicken Pizza Combo,6.50,DBG00000749,Entrees,,,deleted,false,operator deleted,,,,,,
row-838,odin,debug-source-00838,Beef Lasagna Combo,6.05,DBG00000750,Entrees,,,deleted,false,operator deleted,,,,,,
row-839,odin,debug-source-00839,Burrito Bar Combo,6.50,DBG00000751,Entrees,,,deleted,false,operator deleted,,,,,,
row-840,odin,debug-source-00840,Cajun Chicken Combo,6.05,DBG00000752,Entrees,,,deleted,false,operator deleted,,,,,,
row-841,odin,debug-source-00841,Chicken Enchilada Combo,6.10,DBG00000328,Entrees,Plated Entree,ChkEnchiladaCmb,pos_ready,false,,,,,,,
row-842,odin,debug-source-00842,Chicken Marsala Combo,6.05,DBG00000753,Entrees,,,deleted,false,operator deleted,,,,,,
row-843,odin,debug-source-00843,Chicken Parm Sandwich Combo,6.05,DBG00000754,Entrees,,,deleted,false,operator deleted,,,,,,
row-844,odin,debug-source-00844,Chicken Teriyaki Combo,6.05,DBG00000332,Entrees,Plated Entree,Chick Nood Cmb,pos_ready,false,,,,,,,
row-845,odin,debug-source-00845,Fried Rice Take Out Combo,6.50,DBG00000340,Entrees,Plated Entree,FrdRiceTakeOutC,pos_ready,false,,,,,,,
row-846,odin,debug-source-00846,Hamburger Steak Combo,6.05,DBG00000755,Entrees,,,deleted,false,operator deleted,,,,,,
row-847,odin,debug-source-00847,Honey Ginger Chicken Combo,6.05,DBG00000756,Entrees,,,deleted,false,operator deleted,,,,,,
row-848,odin,debug-source-00848,Meatloaf Combo,6.05,DBG00000757,Entrees,,,deleted,false,operator deleted,,,,,,
row-849,odin,debug-source-00849,Mojo Pork Combo,6.10,DBG00000758,Entrees,,,deleted,false,operator deleted,,,,,,
row-850,odin,debug-source-00850,Pesto Chicken Sandwich Combo,6.50,DBG00000759,Entrees,,,deleted,false,operator deleted,,,,,,
row-851,odin,debug-source-00851,Pork Chop and Mac Combo,6.05,DBG00000760,Entrees,,,deleted,false,operator deleted,,,,,,
row-852,odin,debug-source-00852,Shrimp and Grits Combo,6.05,DBG00000761,Entrees,,,deleted,false,operator deleted,,,,,,
row-853,odin,debug-source-00853,Taco Bar Combo,6.50,DBG00000762,Entrees,,,deleted,false,operator deleted,,,,,,
row-854,odin,debug-source-00854,Totchos Combo,6.50,DBG00000763,Entrees,,,deleted,false,operator deleted,,,,,,
row-855,odin,debug-source-00855,Meatball Sub,4.75,DBG00000353,Entrees,Plated Entree,Meatball Sub,pos_ready,false,,,,,,,
row-856,odin,debug-source-00856,Tex Mex Toppings,0.75,DBG00000764,Misc,,,deleted,false,operator deleted,,,,,,
row-857,odin,debug-source-00857,Poblano Corn Rice,2.70,DBG00000765,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-858,odin,debug-source-00858,Chilled Spicy Dragon Noodle Salad,4.25,DBG00000430,Transit,Transit Entree,ChlldSpcyDrgnNd,pos_ready,false,,,,,,,
row-859,odin,debug-source-00859,Cake in a Cup,3.75,DBG00000255,Desserts/Snacks,Packaged Desserts,Cake In Cup,pos_ready,false,,,,,,,
row-860,odin,debug-source-00860,House-Made Sweet Heat Chips,2.00,DBG00000278,Desserts/Snacks,Packaged Snacks,HousMdeSwtHtChp,pos_ready,false,,,,,,,
row-861,odin,debug-source-00861,Black Forrest Cake In A Cup,3.75,DBG00000766,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-862,odin,debug-source-00862,Stickers Ravioli Bar,6.05,DBG00000379,Entrees,Plated Entree,StckrsRvlBar,pos_ready,false,,,,,,,
row-863,odin,debug-source-00863,King Cake In A Cup,3.75,DBG00000767,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-864,odin,debug-source-00864,Chilled Teriyaki Noodle Salad,4.50,DBG00000768,Transit,,,deleted,false,operator deleted,,,,,,
row-865,odin,debug-source-00865,Chilled Teriyaki Noodle Salad with Char Siu,6.50,DBG00000769,Transit,,,deleted,false,operator deleted,,,,,,
row-866,odin,debug-source-00866,King CupCake,3.50,DBG00000770,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-867,odin,debug-source-00867,Dill Dip and Chips,2.00,DBG00000771,Transit,,,deleted,false,operator deleted,,,,,,
row-868,odin,debug-source-00868,Chicken Sensation Salad,6.50,DBG00000772,Transit,,,deleted,false,operator deleted,,,,,,
row-869,odin,debug-source-00869,Sensation Salad,4.50,DBG00000773,Transit,,,deleted,false,operator deleted,,,,,,
row-870,odin,debug-source-00870,House-Fried Salt and Vinegar Potato,2.00,DBG00000774,Snacks,,,deleted,false,operator deleted,,,,,,
row-871,odin,debug-source-00871,Cookie Butter Pack,4.00,DBG00000775,Transit,,,deleted,false,operator deleted,,,,,,
row-872,odin,debug-source-00872,"Cheese, Grapes, Cracker Pack",5.75,DBG00000423,Transit,Transit Entree,ChzGrpsCrckrPac,pos_ready,false,,,,,,,
row-873,odin,debug-source-00873,"Hard Boiled Eggs, Cheese, Grapes, C",5.75,DBG00000437,Transit,Transit Entree,EggsChzGrapeBnt,pos_ready,false,,,,,,,
row-874,odin,debug-source-00874,Onion and Cheese Dip Pack,5.75,DBG00000776,Transit,,,deleted,false,operator deleted,,,,,,
row-875,odin,debug-source-00875,Breakfast Bagel Bar,4.00,DBG00000209,Breakfast,Breakfast,BrkfstBagelBar,pos_ready,false,,,,,,,
row-876,odin,debug-source-00876,Build You Own! Taco Salad Bar,6.10,DBG00000777,Entrees,,,deleted,false,operator deleted,,,,,,
row-877,odin,debug-source-00877,FS Cassoulet,7.00,DBG00000778,Entrees,,,deleted,false,operator deleted,,,,,,
row-878,odin,debug-source-00878,FS Grilled Portobello Mushroom,7.00,DBG00000779,Entrees,,,deleted,false,operator deleted,,,,,,
row-879,odin,debug-source-00879,Loaded BBQ Nachos,6.50,DBG00000347,Entrees,Plated Entree,L Bbq Nachos,pos_ready,false,,,,,,,
row-880,odin,debug-source-00880,Mac & Cheese Bar,6.50,DBG00000780,Entrees,,,deleted,false,operator deleted,,,,,,
row-881,odin,debug-source-00881,Street Corn Chicken Bowl Combo,6.10,DBG00000380,Entrees,Plated Entree,StrtCornChkBowl,pos_ready,false,,,,,,,
row-882,odin,debug-source-00882,BBQ Pork Pizza Combo,6.50,DBG00000309,Entrees,Plated Entree,BbqPorkPizzaCmb,pos_ready,false,,,,,,,
row-883,odin,debug-source-00883,Pesto Pasta Combo,6.10,DBG00000781,Entrees,,,deleted,false,operator deleted,,,,,,
row-884,odin,debug-source-00884,Shrimp Alfredo Combo,7.10,DBG00000377,Entrees,Plated Entree,Shrimp Al Cmb,pos_ready,false,,,,,,,
row-885,odin,debug-source-00885,Tacos or Rice Bowl Combo,6.10,DBG00000782,Entrees,,,deleted,false,operator deleted,,,,,,
row-886,odin,debug-source-00886,Sausage Pasta Combo,6.10,DBG00000783,Entrees,,,deleted,false,operator deleted,,,,,,
row-887,odin,debug-source-00887,Chipotle Chicken Sandwich Combo,6.50,DBG00000784,Entrees,,,deleted,false,operator deleted,,,,,,
row-888,odin,debug-source-00888,Iced Matcha Latte,3.75,DBG00000785,Beverages,,,deleted,false,operator deleted,,,,,,
row-889,odin,debug-source-00889,Creole Shrimp Combo,7.10,DBG00000786,Entrees,,,deleted,false,operator deleted,,,,,,
row-890,odin,debug-source-00890,Crab Rangoon Grilled Cheese Combo,7.50,DBG00000787,Entrees,,,deleted,false,operator deleted,,,,,,
row-891,odin,debug-source-00891,Hummus and Carrots,4.00,DBG00000788,Transit,,,deleted,false,operator deleted,,,,,,
row-892,odin,debug-source-00892,Bang Bang Shrimp Combo,7.10,DBG00000789,Entrees,,,deleted,false,operator deleted,,,,,,
row-893,odin,debug-source-00893,Build-Your-Own Burrito Bar,6.10,DBG00000790,Entrees,,,deleted,false,operator deleted,,,,,,
row-894,odin,debug-source-00894,Pork and Mac Combo,6.10,DBG00000367,Entrees,Plated Entree,Pork Mac Cmb,pos_ready,false,,,,,,,
row-895,odin,debug-source-00895,Grilled Mac and Cheese Combo,6.50,DBG00000791,Entrees,,,deleted,false,operator deleted,,,,,,
row-896,odin,debug-source-00896,Mediterranean Topping Bar,0.75,DBG00000792,Misc,,,deleted,false,operator deleted,,,,,,
row-897,odin,debug-source-00897,Louisiana Shrimp Wrap,4.25,DBG00000793,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-898,odin,debug-source-00898,Pimento Cheese Sandwich,4.25,DBG00000440,Sandwiches,Transit Entree,PC Sand,pos_ready,false,,,,,,,
row-899,odin,debug-source-00899,Mac and Cheese Pizza Combo,6.50,DBG00000349,Entrees,Plated Entree,MC Pizza Cmb,pos_ready,false,,,,,,,
row-900,odin,debug-source-00900,Baked Ziti Combo,6.10,DBG00000794,Entrees,,,deleted,false,operator deleted,,,,,,
row-901,odin,debug-source-00901,House-Fried Teriyaki Potato Chips,2.00,DBG00000795,Snacks,,,deleted,false,operator deleted,,,,,,
row-902,odin,debug-source-00902,Merica' Cheesecake,3.75,DBG00000796,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-903,odin,debug-source-00903,Taco Salad or Nachos?,6.10,DBG00000797,Entrees,,,deleted,false,operator deleted,,,,,,
row-904,odin,debug-source-00904,Crawfish Etouffee Combo,7.10,DBG00000798,Entrees,,,deleted,false,operator deleted,,,,,,
row-905,odin,debug-source-00905,Guacamole and Chips,4.00,DBG00000799,Transit,,,deleted,false,operator deleted,,,,,,
row-906,odin,debug-source-00906,BBQ Chicken Pizza Combo,6.50,DBG00000308,Entrees,Plated Entree,BbqChickPzzaCmb,pos_ready,false,,,,,,,
row-907,odin,debug-source-00907,Baja Style House Fried Potato Chips,2.00,DBG00000257,Snacks,Packaged Snacks,BajaHsFrdPotChp,pos_ready,false,,,,,,,
row-908,odin,debug-source-00908,Burrito or Burrito Bowl,6.10,DBG00000800,Entrees,,,deleted,false,operator deleted,,,,,,
row-909,odin,debug-source-00909,Blackberry Lemonade,2.75,DBG00000215,Beverages,House-made Beverages,BlkbryLmnd,pos_ready,false,,,,,,,
row-910,odin,debug-source-00910,Soft Pretzel Bar,4.75,DBG00000402,Snacks,Plated Sides,SoftPretzelBar,pos_ready,false,,,,,,,
row-911,odin,debug-source-00911,Bubble Tea Bar,3.50,DBG00000801,Beverages,,,deleted,false,operator deleted,,,,,,
row-912,odin,debug-source-00912,FriBao Friday,4.00,DBG00000802,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-913,odin,debug-source-00913,BBQ Bowl Combo,6.10,DBG00000803,Entrees,,,deleted,false,operator deleted,,,,,,
row-914,odin,debug-source-00914,Dip Into Summer Chicken Bar,6.50,DBG00000804,Entrees,,,deleted,false,operator deleted,,,,,,
row-915,odin,debug-source-00915,Made-To-Order Breakfast Sandwich Bar,3.75,DBG00000214,Breakfast,Breakfast,MdToOrdBrkfsSnd,pos_ready,false,,,,,,,
row-916,odin,debug-source-00916,Mixed Fruit Smoothie,3.50,DBG00000805,Beverages,,,deleted,false,operator deleted,,,,,,
row-917,odin,debug-source-00917,FS Lent Hummus Pack,5.75,DBG00000432,Transit,Transit Entree,FsLentHmmsPack,pos_ready,false,,,,,,,
row-918,odin,debug-source-00918,Birria Quesadilla,4.75,DBG00000316,Entrees,Plated Entree,BrrQsdll,pos_ready,false,,,,,,,
row-919,odin,debug-source-00919,Bibimbap Bar,6.10,DBG00000315,Entrees,Plated Entree,Bibimbap Bar,pos_ready,false,,,,,,,
row-920,odin,debug-source-00920,Fajita Bar,6.10,DBG00000338,Entrees,Plated Entree,Fajita Bar,pos_ready,false,,,,,,,
row-921,odin,debug-source-00921,Build Your Own Moroccan Bowl,6.10,DBG00000320,Entrees,Plated Entree,Moroccan Bowl,pos_ready,false,,,,,,,
row-922,odin,debug-source-00922,Birria Quesadilla Combo,6.50,DBG00000317,Entrees,Plated Entree,BrrQsdllCmb,pos_ready,false,,,,,,,
row-923,odin,debug-source-00923,Blackened Chicken Combo,6.10,DBG00000319,Entrees,Plated Entree,BlackenedChkCmb,pos_ready,false,,,,,,,
row-924,odin,debug-source-00924,Chicken Club Combo,6.50,DBG00000327,Entrees,Plated Entree,Chick Club Cmb,pos_ready,false,,,,,,,
row-925,odin,debug-source-00925,Meatball Sub Combo,6.50,DBG00000354,Entrees,Plated Entree,MeatballSubCmb,pos_ready,false,,,,,,,
row-926,odin,debug-source-00926,Popping Lemonade Stand,3.50,DBG00000806,Beverages,,,deleted,false,operator deleted,,,,,,
row-927,odin,debug-source-00927,Roast Beef Poboy Combo,6.50,DBG00000373,Entrees,Plated Entree,RstBeefPbyCmb,pos_ready,false,,,,,,,
row-928,odin,debug-source-00928,Smash Burger Taco Combo,6.50,DBG00000807,Entrees,,,deleted,false,operator deleted,,,,,,
row-929,odin,debug-source-00929,Top Allergen Free  Moroccan Chicken,7.00,DBG00000808,Entrees,,,deleted,false,operator deleted,,,,,,
row-930,odin,debug-source-00930,Top Allergen Free Black Beans & Ric,7.00,DBG00000809,Entrees,,,deleted,false,operator deleted,,,,,,
row-931,odin,debug-source-00931,Top Allergen Free Fajita Chicken Co,7.00,DBG00000810,Entrees,,,deleted,false,operator deleted,,,,,,
row-932,odin,debug-source-00932,Top Allergen Free Mexican Roast Bee,7.00,DBG00000811,Entrees,,,deleted,false,operator deleted,,,,,,
row-933,odin,debug-source-00933,Wake Up Your Waffle Bar,4.00,DBG00000812,Breakfast,,,deleted,false,operator deleted,,,,,,
row-934,odin,debug-source-00934,Welcome Week Lunch,7.00,DBG00000389,Entrees,Plated Entree,WlcmWeekLnch,pos_ready,false,,,,,,,
row-935,odin,debug-source-00935,Remoulade Shrimp Wrap,4.25,DBG00000443,Sandwiches,Transit Entree,RmldShrmpWrap,pos_ready,false,,,,,,,
row-936,odin,debug-source-00936,Korean BBQ Beef Wrap,3.25,DBG00000439,Sandwiches,Transit Entree,KrnBbqBeefWrap,pos_ready,false,,,,,,,
row-937,odin,debug-source-00937,Nacho Bar,6.10,DBG00000358,Entrees,Plated Entree,Nacho Bar,pos_ready,false,,,,,,,
row-938,odin,debug-source-00938,Chocolate Chip Cookie Butter Pack,5.25,DBG00000813,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-939,odin,debug-source-00939,Popping Peach Mango Tea,3.75,DBG00000224,Beverages,House-made Beverages,PpngPchMngTea,pos_ready,false,,,,,,,
row-940,odin,debug-source-00940,Nashville Hot Chicken Sandwich Combo,6.50,DBG00000360,Entrees,Plated Entree,NshvllHotChkSan,pos_ready,false,,,,,,,
row-941,odin,debug-source-00941,French Week Combo,6.10,DBG00000814,Entrees,,,deleted,false,operator deleted,,,,,,
row-942,odin,debug-source-00942,Yogurt Parfait Bar,4.00,DBG00000815,Breakfast,,,deleted,false,operator deleted,,,,,,
row-943,odin,debug-source-00943,House-Made Raspberry Lemonade,2.75,DBG00000816,Beverages,,,deleted,false,operator deleted,,,,,,
row-944,odin,debug-source-00944,House-Made Watermelon Lemonade,2.75,"DBG00000219,DBG00000205",Beverages,House-made Beverages,HsMadeWtmlLmnde,pos_ready,true,,,,,,,
row-945,odin,debug-source-00945,Thanksgiving Feast,8.25,DBG00000817,Entrees,,,deleted,false,operator deleted,,,,,,
row-946,odin,debug-source-00946,Bang Bang Tofu,5.05,DBG00000305,Entrees,Plated Entree,,deleted,false,merged into row-627,row-627,DBG00000305,DBG00000304,"DBG00000304,DBG00000305",2026-07-19T00:00:00,duplicate name; barcode transferred to row-627
row-947,odin,debug-source-00947,Bacon Cheeseburger Combo,6.50,DBG00000297,Entrees,Plated Entree,,deleted,false,merged into row-150,row-150,DBG00000297,DBG00000149,"DBG00000149,DBG00000297",2026-07-19T00:00:00,duplicate name; barcode transferred to row-150
row-948,odin,debug-source-00948,Bacon-Cheddar Chicken Sandwich Comb,6.50,DBG00000300,Entrees,Plated Entree,BcnChdChkSndCmb,pos_ready,false,,,,,,,
row-949,odin,debug-source-00949,Bang Bang Chicken Combo,6.10,DBG00000302,Entrees,Plated Entree,BangBangChkCmb,pos_ready,false,,,,,,,
row-950,odin,debug-source-00950,Cubano Combo,6.50,DBG00000337,Entrees,Plated Entree,Cubano Cmb,pos_ready,false,,,,,,,
row-951,odin,debug-source-00951,Grilled Hamburger Combo,6.50,DBG00000342,Entrees,Plated Entree,Grld Burger Cmb,pos_ready,false,,,,,,,
row-952,odin,debug-source-00952,Hot Ramen Bar,6.10,DBG00000344,Entrees,Plated Entree,Ramen Bar Bar,pos_ready,false,,,,,,,
row-953,odin,debug-source-00953,Papri Chaat Bar,6.10,DBG00000361,Entrees,Plated Entree,Papri Chaat Bar,pos_ready,false,,,,,,,
row-954,odin,debug-source-00954,Pho Bar,6.10,DBG00000364,Entrees,Plated Entree,Pho Bar,pos_ready,false,,,,,,,
row-955,odin,debug-source-00955,Polynesian Bowl,6.10,DBG00000365,Entrees,Plated Entree,Polynesian Bowl,pos_ready,false,,,,,,,
row-956,odin,debug-source-00956,Pot Pie Combo,6.10,DBG00000368,Entrees,Plated Entree,Pot Pie Cmb,pos_ready,false,,,,,,,
row-957,odin,debug-source-00957,Pot Roast Combo,6.10,DBG00000370,Entrees,Plated Entree,Pot Roast Cmb,pos_ready,false,,,,,,,
row-958,odin,debug-source-00958,SJA Loaded Mashed Bar,6.10,DBG00000378,Entrees,Plated Entree,SjaLMashedBar,pos_ready,false,,,,,,,
row-959,odin,debug-source-00959,Sticker Salad Bar,6.25,DBG00000818,Entrees,,,deleted,false,operator deleted,,,,,,
row-960,odin,debug-source-00960,STUCO Frochos,6.50,DBG00000381,Entrees,Plated Entree,Stuco Frochos,pos_ready,false,,,,,,,
row-961,odin,debug-source-00961,Taco Bowl or Taco Salad,6.10,DBG00000383,Entrees,Plated Entree,Taco Bowl,pos_ready,false,,,,,,,
row-962,odin,debug-source-00962,Top Allergen Free Chicken & Black B,7.00,DBG00000819,Entrees,,,deleted,false,operator deleted,,,,,,
row-963,odin,debug-source-00963,Top Allergen Free Ginger Pork Combo,7.00,DBG00000820,Entrees,,,deleted,false,operator deleted,,,,,,
